history,horizon,station,seed,lead,base_rmse,base_mae,base_smape_percent,spatial_rmse,spatial_mae,spatial_smape_percent,rmse_reduction_percent
168,6,9039,7002,1,6.027558295941907,3.759860684405104,10.564318769942371,6.055468508513376,3.7768148382378954,10.686919961155397,-0.4630434282196663
168,6,9039,7002,2,9.129826193040442,5.85501515978571,16.267169793641912,9.093928101184606,5.836386036163195,16.302406970167798,0.39319578595264987
168,6,9039,7002,3,11.169450789553096,7.293562919901775,20.268126430174053,11.092368178223815,7.246199352368288,20.246422890365267,0.6901199779793781
168,6,9039,7002,4,12.626259918130637,8.376531405264702,23.272489894818005,12.524789909199445,8.29341610479083,23.123768390510858,0.8036426431035772
168,6,9039,7002,5,13.79961749580382,9.33538374076394,25.946168085204224,13.676060012248827,9.248463945346515,25.766584854486137,0.8953689012942901
168,6,9039,7002,6,14.77169848789976,10.17880512235133,28.25274129158854,14.641717047363855,10.098379195529196,28.068774247120388,0.8799356461437373
168,6,9039,7003,1,7.121647355328114,4.77035349966077,13.861307028625658,7.257809508415487,4.808735733322134,13.930577293133378,-1.9119474230285052
168,6,9039,7003,2,9.618927516941637,6.35358863816071,18.20230449432902,9.676422652972246,6.361413566729477,18.085555923324222,-0.5977291743735806
168,6,9039,7003,3,11.34469561612797,7.383933978717942,20.944639118898706,11.385757853805615,7.4356486300564475,20.97788603300728,-0.361950986320598
168,6,9039,7003,4,12.676940208624755,8.431529725783228,23.818364601912567,12.65501723195113,8.397428524652714,23.490286503482196,0.17293586869416827
168,6,9039,7003,5,13.719903364204516,9.216188248386105,25.69591021625816,13.765944934233524,9.264820352545865,25.78478311325258,-0.3355823201286613
168,6,9039,7003,6,14.71033473908597,10.064885037393793,28.21872846128356,14.723270004241037,10.046282941589935,28.104144585425427,-0.08793318020627329
168,6,9039,7004,1,6.414313067567122,4.169770184614147,12.206757781051174,6.5371523119141965,4.256764956106484,12.51073813802244,-1.9150802752081215
168,6,9039,7004,2,9.28973371107686,6.128862914894109,17.985748323257997,9.267081516561722,6.071108039532227,17.538839105815818,0.24384116078728157
168,6,9039,7004,3,11.287640217021595,7.44645664463925,21.163293514348894,11.294226173430003,7.45299861610804,21.102236331478906,-0.05834661879527611
168,6,9039,7004,4,12.661523062245811,8.561016141953084,24.726982165771393,12.642516223436232,8.527018897966768,24.465192541211934,0.15011494838447903
168,6,9039,7004,5,13.840313927145356,9.472004819776982,27.112969133909253,13.803281521275224,9.397195818455934,26.770870080809267,0.26756911776039655
168,6,9039,7004,6,14.797730930254785,10.361739375456894,29.70626887457798,14.725649023475228,10.260072827716655,29.215572170460185,0.4871145929014129
168,6,9039,7005,1,6.539311852359953,4.08332562703283,11.176031377483786,6.590997334796576,4.178368964023119,11.726647210175948,-0.7903810615480963
168,6,9039,7005,2,9.4085026895419,6.091543160185473,17.229563871637023,9.381578335491815,6.149729577101357,17.453346796122414,0.2861704453782271
168,6,9039,7005,3,11.367742587458869,7.516844473434748,21.66777996288899,11.334005694611912,7.552935615380102,21.745921763053207,0.2967774172171687
168,6,9039,7005,4,12.713338485287226,8.572859863754765,24.551335596338355,12.606704808093184,8.52339662185872,24.181304444329818,0.8387543312674773
168,6,9039,7005,5,14.187867053897183,9.87607231043501,28.920827503174547,14.012952510398833,9.751379141103927,28.0704094484086,1.2328459438891022
168,6,9039,7005,6,15.119385384538955,10.63763660868185,30.858588389930176,14.895890398428453,10.477208757793095,29.930703786187756,1.4782015301961124
168,6,9045,7001,1,15.77418856667734,10.396157283432654,29.884974486458347,15.823789135508008,10.41437353070134,30.099297638187934,-0.31444133320079604
168,6,9045,7001,2,18.01507477875769,12.412610020797565,35.25428296717631,17.865377292618707,12.167119950867665,34.70869457192113,0.8309567846784486
168,6,9045,7001,3,19.27171126357108,13.313420068017285,36.870881759891724,19.046138778858904,13.083734216382037,36.35473198231195,1.1704849747234052
168,6,9045,7001,4,19.740447399051906,13.728597441679922,38.017305767107196,19.487294046456,13.477402260063418,37.4139837695479,1.2824093977123538
168,6,9045,7001,5,20.403459563809086,14.292647124393746,39.42320899496412,20.137412918948186,13.972837889020846,38.621587847820145,1.303929091186104
168,6,9045,7001,6,20.38499762483334,14.283519532274338,39.28069314089116,20.268857286280024,14.049216242060018,38.671228604722934,0.56973437373292
168,6,9045,7002,1,15.593626450964358,10.228294523551995,29.036595836300656,15.78150265117459,10.349680228351112,29.676298788242633,-1.204826861801687
168,6,9045,7002,2,18.02289827516089,12.326484675343993,34.51590986647523,17.818941395295518,12.103040637208965,34.126045782240986,1.1316541698871267
168,6,9045,7002,3,19.592190991202926,13.598132998978057,37.32143689939049,19.324378592906626,13.331735522781768,36.751287643220785,1.366934399611306
168,6,9045,7002,4,19.996589467674163,14.038278199208545,38.38595739211557,19.708153512853173,13.724664711061349,37.63980428001305,1.4424257460866827
168,6,9045,7002,5,20.75840475536441,14.561868781149576,40.00789199301969,20.4797557587662,14.20394424911992,39.04374045776369,1.3423430166337895
168,6,9045,7002,6,20.74680686780368,14.606165801972962,39.9618963419935,20.617430928685373,14.337197442081928,39.24803500050365,0.6235944641634588
168,6,9045,7003,1,14.782437233927283,9.718786188890242,28.08214391983954,14.795291150294716,9.727242106799464,28.166239373077754,-0.08695397223085886
168,6,9045,7003,2,17.315985207946238,11.814962044027956,33.023487919087856,17.07860748240533,11.626634428665712,32.57130579949914,1.3708589069016661
168,6,9045,7003,3,18.732937353775306,12.972554230403116,35.66441602261632,18.431364498828657,12.748588366324272,35.10063221655132,1.6098535389906263
168,6,9045,7003,4,19.35961760588875,13.4754542809185,36.88404641163173,19.03892970328171,13.174138410397918,36.18781443280436,1.6564784962978565
168,6,9045,7003,5,20.088592249831972,13.971585710415589,38.33636266578516,19.71657369713881,13.60121857448044,37.296256436273715,1.8518896101157842
168,6,9045,7003,6,20.21267018360457,14.155209312414806,38.74605878355516,20.02133177946541,13.87053447165317,38.02945789382302,0.9466260637565981
168,6,9045,7004,1,15.650561123044907,10.251835313909336,29.567775760588727,15.669034773298861,10.293176706566548,29.72367878677896,-0.11803826143173977
168,6,9045,7004,2,18.143911284963206,12.462718208656046,35.58949101019244,17.81250326382372,12.166446771555266,34.47524496219808,1.8265522573081552
168,6,9045,7004,3,19.54523661063001,13.551417123070996,37.955217572223305,19.155295086500935,13.251255789159446,36.988516690162804,1.9950719036933957
168,6,9045,7004,4,20.00949110714317,14.02130433530125,38.79158962727025,19.58623721486474,13.646692901717627,37.66087526569575,2.115265650745765
168,6,9045,7004,5,20.749286660126955,14.513997074922026,40.07125232324307,20.31040653216373,14.102808478212266,38.81871048899241,2.115157668560262
168,6,9045,7004,6,20.891353627655974,14.75822447280932,40.847094060049486,20.453735528395878,14.283987866692184,39.40888542694328,2.094733098963855
168,6,9045,7005,1,15.081243911918543,9.952835016570717,28.418791643047435,15.023176501655264,9.940606196369076,28.32214164784962,0.3850306420506118
168,6,9045,7005,2,17.786000845466962,12.117164308621659,34.017528445505604,17.481310365503383,11.820566855026545,33.16965195581501,1.7130915634766435
168,6,9045,7005,3,19.024252066905806,13.091668605502457,35.85075803502739,18.752396211149673,12.8276208934337,35.27188602957018,1.4289962874758573
168,6,9045,7005,4,20.123611430920118,13.999131105458003,38.95439388349151,19.591983148084243,13.548058483855796,37.30919922202145,2.641813496850885
168,6,9045,7005,5,20.61856454485156,14.47613858300874,39.79584045807199,20.143832979122084,14.055266767457137,38.76838511133106,2.302447217878775
168,6,9045,7005,6,20.778214669680413,14.592636706332303,40.285788424576744,20.377327544627306,14.219443643145956,39.23075079873113,1.9293627071727262
168,6,9046,7001,1,9.707547530468993,5.8001394495320815,17.996255976519755,9.674741430974219,5.860608331005055,18.4329236324208,0.3379442582362422
168,6,9046,7001,2,13.254626039593948,8.654030268972926,25.692251646108993,13.287519689386386,8.946150931321496,27.41965861432804,-0.24816731678569356
168,6,9046,7001,3,15.872275786569588,10.825430412848137,31.689254821038602,15.921622672368658,11.109023124979899,32.83935636019638,-0.31089987637957167
168,6,9046,7001,4,17.84812132884452,12.458947994046154,35.82005169798704,17.907831014586204,12.788952424603222,37.041950580801156,-0.33454325327330825
168,6,9046,7001,5,19.504285567730403,13.726092347621616,38.46567726435128,19.487572376354972,14.01967080414031,39.60257844825064,0.08568984143198835
168,6,9046,7001,6,20.78749980938958,14.638637528229243,40.60491698574844,20.761048963071463,14.923891226953913,41.57830714747558,0.127244000291795
168,6,9046,7002,1,10.719788343392345,6.940021460534954,23.07637003628704,10.588772796863044,6.895089266042003,22.023421020550483,1.2221840798755992
168,6,9046,7002,2,14.00667948179412,9.562446143673975,29.684443124994807,13.90502801478884,9.600828688985716,29.211645179199813,0.7257356544597585
168,6,9046,7002,3,16.541399171357284,11.474802706949767,34.70589656738824,16.332746023694455,11.43863426483908,33.54284729060723,1.2613996282982434
168,6,9046,7002,4,18.208038389959036,12.767930800889095,37.415862210926406,18.12223297528299,12.932930449279823,37.224672023171536,0.4712501854310855
168,6,9046,7002,5,19.705693845156866,13.89918032834015,40.359772481689085,19.497158906771027,13.980016646768716,39.60003074362807,1.058247124026495
168,6,9046,7002,6,20.75873350798585,14.74289170785219,42.195142314696135,20.54301864030827,14.81111111438599,41.66630457243807,1.0391523528860498
168,6,9046,7003,1,10.121093205908757,6.217916474152094,19.07900620626984,9.88976891750152,6.044107948095456,18.934111970932342,2.2855662298632726
168,6,9046,7003,2,13.737184260545169,9.137706562112298,27.44949290166243,13.540346320451897,9.131642419526363,28.026880838586997,1.432884180338275
168,6,9046,7003,3,16.394139256913824,11.383014623389506,33.456967151652194,16.275969589880724,11.494519262090373,34.167415944632815,0.7208043385581563
168,6,9046,7003,4,18.44618660362281,13.079953585643418,38.02312311485904,18.28789642294149,13.07654818075227,37.861114685501065,0.8581187216778546
168,6,9046,7003,5,20.0392633530005,14.284619741457938,41.16296561992201,19.834941762968768,14.281269359769816,40.80982350946141,1.0196062920703062
168,6,9046,7003,6,21.015024322537396,15.111213641803879,43.15254520636739,20.87906326513277,15.14736219747977,42.943935608362395,0.6469707354029312
168,6,9046,7004,1,10.267660355201928,6.504028617467512,21.115820914669182,10.269926850048112,6.519367122589749,20.74284850459791,-0.02207411199607758
168,6,9046,7004,2,13.513473038894693,8.952511594746971,27.552447322951785,13.431407354024822,8.918754478585049,26.968101655274516,0.6072878869382307
168,6,9046,7004,3,15.787225501474401,10.725219651669773,31.745310750831635,15.818780313135006,10.84306013652084,31.876836487992183,-0.19987559978577799
168,6,9046,7004,4,17.873612055864648,12.611518427418183,37.124362911209644,17.824706376033827,12.577231747202665,36.449084110976514,0.2736194546349331
168,6,9046,7004,5,19.61378973201819,13.945105151030894,40.22915693668483,19.46684991623231,13.861542589986076,39.556120185798946,0.7491658562343608
168,6,9046,7004,6,20.819437724990166,14.925017683622277,42.866897366416836,20.63684234470444,14.858519909878634,42.13248027637726,0.8770428034497357
168,6,9046,7005,1,9.747135338558431,5.932352705044109,18.81960243221706,9.665457476137458,5.89978378856386,18.605235060189873,0.8379678703943465
168,6,9046,7005,2,13.348979016564234,8.777594486016726,26.53508446995927,13.294084882564176,8.819566999680639,26.650234435881448,0.4112234645956229
168,6,9046,7005,3,16.2434475942159,11.169899229613794,32.862357629503634,16.156970099466957,11.184520918330941,32.76343468939496,0.532383868925326
168,6,9046,7005,4,18.381351900345397,13.0048639214137,37.73951627697147,18.314541435360418,13.055391914411162,37.64353030309661,0.3634687227968437
168,6,9046,7005,5,19.96902473316685,14.184283019169136,40.475973039564416,19.83789082729801,14.159735215170766,40.152733438982466,0.6566865814485041
168,6,9046,7005,6,21.11817161370103,15.038737542875362,42.47024760072831,21.01831881765252,15.068061153370795,42.26960354953252,0.4728287934914155
