station_id,lag_hours,fold,train_samples,valid_samples,baseline_rmse_ugm3,augmented_rmse_ugm3,rmse_improvement_percent
1014,2,4,4915,600,15.673044308639575,15.709090216461911,-0.22998663892289392
1014,2,5,5515,600,22.885707965796787,22.892010363448225,-0.027538574121708508
1014,3,1,3115,600,12.025651708767555,12.023698638916642,0.016240864929498985
1014,3,2,3715,600,17.852062263486463,17.99866377824332,-0.8212021255197287
1014,3,3,4315,600,16.122712911692496,16.138445853975757,-0.09758247491866724
1014,3,4,4915,600,15.673044308639575,15.70986553427382,-0.23493346224988357
1014,3,5,5515,600,22.885707965796787,22.89612097700635,-0.045500061545516085
1014,6,1,3115,600,12.025651708767555,12.015758316692574,0.08226907210165937
1014,6,2,3715,600,17.852062263486463,18.02717118295413,-0.9808890249381739
1014,6,3,4315,600,16.122712911692496,16.12547622717086,-0.017139271123292468
1014,6,4,4915,600,15.673044308639575,15.68702200046753,-0.08918300460779316
1014,6,5,5515,600,22.885707965796787,22.889605180692477,-0.017029033585132317
1014,12,1,3115,600,12.025651708767555,12.030942265997735,-0.043993933620441454
1014,12,2,3715,600,17.852062263486463,17.86749618640258,-0.08645456579929306
1014,12,3,4315,600,16.122712911692496,16.13282526781486,-0.06272118208486725
1014,12,4,4915,600,15.673044308639575,15.680501418012511,-0.0475792017561352
1014,12,5,5515,600,22.885707965796787,22.885549352287374,0.0006930679603619075
1015,0,1,3115,600,12.025651708767555,11.8077724948301,1.8117871630907532
1015,0,2,3715,600,17.852062263486463,17.529832100692413,1.8050024587530138
